TransactionID,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,risk_score,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9
3000564,8212390,322.6,R,10101,201,150,amex,201,debit,191,87,10,,hotmail.com,,0.236,3,2,2,2,4,4,1,1,1,3,4,1,1,1,47,30,1,,2,14,,30,2,,7,0,0,14,30,T,T,T,T,T,T,T,T,T
3000565,9286003,397.58,R,14077,177,150,discover,277,credit,299,87,10,,outlook.com,,0.198,1,3,4,4,4,4,2,1,3,2,3,4,3,3,71,14,30,14,0,2,30,1,30,1,30,1,0,30,1,T,T,T,T,T,T,T,T,T
3000566,4789456,345.04,R,17265,365,150,discover,265,debit,330,87,10,,outlook.com,,0.179,3,4,3,4,2,2,1,3,4,3,2,3,4,3,45,2,,1,0,1,2,14,2,2,0,0,30,,30,T,T,T,T,F,F,F,T,T
3000567,8792532,202.72,W,8403,503,150,visa,203,debit,191,87,10,,outlook.com,,0.167,3,3,2,3,4,3,1,3,2,3,2,1,4,3,77,14,,14,0,,14,14,2,30,30,,0,1,14,T,T,T,T,T,T,T,F,T
3000568,9345696,163.18,R,18000,100,150,visa,200,debit,299,87,10,,yahoo.com,,0.262,1,3,4,2,3,2,2,3,2,1,3,4,2,1,62,14,30,0,1,0,14,2,1,7,1,2,0,0,2,T,T,F,T,T,T,F,T,T
3000569,2775790,146.29,W,7443,543,150,discover,243,credit,204,87,10,,hotmail.com,,0.078,3,3,3,4,4,4,2,3,3,3,1,2,1,2,26,14,,14,2,2,1,0,7,2,30,0,14,30,,T,T,T,T,T,T,T,F,F
3000570,1571387,173.71,C,9193,293,150,discover,293,debit,191,87,10,,aol.com,,0.062,1,2,3,4,1,1,1,3,2,2,3,4,2,2,-17,30,7,0,30,1,1,1,0,0,30,30,7,,2,T,T,F,T,T,T,T,T,T
3000571,8224884,116.55,W,17165,265,150,mastercard,265,credit,299,87,10,,aol.com,,0.198,1,4,1,3,1,2,2,3,1,4,3,3,4,3,49,,7,30,14,2,0,30,14,0,2,,0,30,14,T,T,T,T,F,T,T,T,T
3000572,4889798,385.92,R,11829,429,150,discover,229,credit,299,87,10,,gmail.com,,0.275,3,4,2,1,2,4,1,4,2,2,1,1,1,2,56,7,0,2,7,,14,2,30,,7,0,,14,14,F,T,T,T,T,T,T,T,T
3000573,3465623,243.87,S,10497,597,150,amex,297,debit,204,87,10,,hotmail.com,,0.152,2,4,4,1,3,4,4,3,4,2,2,3,2,2,13,1,30,14,0,,,0,14,1,1,1,2,1,0,T,T,T,T,T,T,T,T,F
3000574,3857580,223.37,R,17850,450,150,amex,250,credit,191,87,10,,outlook.com,,0.057,4,3,2,1,2,3,2,1,4,3,3,3,2,4,17,14,30,7,2,0,30,0,30,30,2,14,7,30,1,T,T,T,T,T,T,T,T,T
3000575,9416647,64.77,R,4942,542,150,discover,242,debit,330,87,10,,yahoo.com,,0.046,1,1,2,3,2,1,1,4,2,1,1,3,4,2,98,2,1,1,14,2,,14,,30,1,2,,30,14,T,T,T,F,T,T,T,F,T
3000576,6140798,235.74,S,14441,541,150,visa,241,debit,330,87,10,,outlook.com,,0.056,3,2,4,2,3,4,4,4,1,3,3,3,3,4,31,2,1,14,1,7,0,14,7,7,,2,30,,7,T,F,F,T,T,F,F,T,T
3000577,1561501,259.07,R,17245,345,150,visa,245,debit,204,87,10,,gmail.com,,0.15,1,3,3,2,2,1,4,4,3,3,2,1,2,4,-10,7,2,1,14,2,7,7,30,14,2,2,30,7,0,T,T,T,T,T,T,T,T,T
3000578,9307779,335.45,W,1733,333,150,mastercard,233,credit,204,87,10,,aol.com,,0.03,2,1,4,3,2,2,3,4,3,4,4,4,3,4,94,2,14,0,7,0,2,2,2,30,14,2,30,,30,T,T,T,F,T,T,T,T,T
3000579,2562211,224.08,H,11024,124,150,visa,224,credit,299,87,10,,yahoo.com,,0.119,2,3,4,4,1,1,1,1,1,3,3,4,4,2,7,2,14,2,1,30,0,,30,2,30,14,7,1,1,T,T,T,T,T,T,T,T,T
3000580,5660140,172.49,W,16345,445,150,amex,245,debit,299,87,10,,hotmail.com,,0.104,2,2,3,3,3,1,3,4,3,4,3,1,4,4,18,1,,14,,2,30,30,0,,1,7,1,1,1,T,T,T,T,T,T,T,T,T
3000581,4925046,134.22,S,10894,494,150,amex,294,credit,191,87,10,,gmail.com,,0.061,1,2,4,3,3,4,1,1,4,1,2,4,1,1,28,7,2,14,30,0,30,,0,,0,7,30,0,7,T,T,T,T,T,T,T,T,T
3000582,6397983,205.77,H,9837,437,150,discover,237,credit,299,87,10,,aol.com,,0.17,4,2,3,2,4,4,2,3,3,4,1,4,1,4,62,1,14,14,1,2,,0,1,1,,2,,0,,T,T,T,T,F,T,T,T,T
3000583,3048846,37.91,C,3438,538,150,visa,238,credit,191,87,10,,hotmail.com,,0.082,1,2,1,1,4,2,3,4,3,2,4,1,2,3,-20,30,7,1,30,7,,14,2,30,,,0,1,14,T,T,T,T,T,T,T,T,T
3000584,4828450,59.4,C,13790,390,150,mastercard,290,credit,299,87,10,,yahoo.com,,0.197,3,4,3,4,3,3,4,3,2,2,3,3,3,3,31,0,14,0,,,30,14,30,,,30,2,0,1,T,T,T,T,T,T,T,T,T
3000585,5704797,281.12,S,7146,246,150,amex,246,credit,204,87,10,,aol.com,,0.2,2,2,1,1,3,2,2,2,3,3,1,1,1,2,64,1,14,1,7,0,1,0,14,7,,7,2,7,7,T,T,T,T,T,T,T,T,T
3000586,4728929,185.49,S,1346,446,150,discover,246,debit,299,87,10,,outlook.com,,0.214,1,3,4,1,3,1,4,2,1,2,2,4,3,3,-3,7,2,14,7,7,2,0,14,14,0,7,0,2,30,T,T,T,T,T,T,F,T,T
3000587,6741878,167.02,S,8559,159,150,visa,259,debit,204,87,10,,aol.com,,0.332,1,3,1,2,4,2,4,4,1,4,3,2,1,3,70,0,14,1,30,7,30,1,,,2,1,7,,0,T,T,T,T,T,T,T,T,T
3000588,8601841,227.19,S,7520,120,150,amex,220,credit,330,87,10,,yahoo.com,,0.037,2,3,1,1,2,1,3,1,1,2,2,2,1,3,70,14,30,14,30,7,14,14,0,1,2,,,,14,T,T,F,T,T,T,T,F,T
3000589,1502046,365.83,W,3415,515,150,discover,215,credit,191,87,10,,hotmail.com,,0.146,4,4,4,1,1,4,3,2,3,3,4,2,1,4,-4,1,0,1,1,1,2,14,,7,30,,30,30,7,T,T,T,T,T,T,T,T,T
3000590,9970606,397.93,R,17379,479,150,visa,279,credit,204,87,10,,gmail.com,,0.139,4,1,3,3,2,4,1,4,3,3,4,4,1,1,86,0,7,14,7,7,2,7,2,2,30,30,2,7,2,T,T,T,F,T,T,T,T,T
3000591,6481365,251.36,S,7659,259,150,mastercard,259,credit,330,87,10,,outlook.com,,0.141,4,1,4,4,4,4,3,4,1,2,4,2,4,2,60,7,14,1,30,,,7,0,30,,0,0,7,,F,T,T,T,T,T,T,T,F
3000592,1541400,246.89,C,5037,137,150,mastercard,237,debit,299,87,10,,gmail.com,,0.332,2,3,3,4,1,4,1,4,3,2,1,4,3,2,-13,2,7,14,7,2,,1,14,2,0,1,14,2,1,T,T,T,T,T,T,T,T,F
3000593,482140,347.36,S,2591,191,150,mastercard,291,credit,330,87,10,,hotmail.com,,0.136,3,3,2,1,3,2,4,4,3,2,3,3,1,4,-32,,7,14,14,30,7,14,7,0,30,1,0,1,30,T,T,T,F,T,T,T,T,F
3000594,1415050,357.33,H,6530,130,150,discover,230,credit,204,87,10,,gmail.com,,0.297,2,4,2,1,3,2,3,3,4,2,1,4,4,3,-4,0,7,0,1,1,,1,14,14,14,0,7,0,0,T,T,T,T,T,T,T,T,T
3000595,1014507,157.12,H,1118,218,150,visa,218,debit,330,87,10,,aol.com,,0.086,3,2,4,4,3,3,2,1,2,4,1,4,3,3,-14,14,,1,1,0,14,2,14,7,1,1,30,14,1,T,T,T,F,T,T,T,T,T
3000596,4758419,322.34,R,1342,442,150,discover,242,debit,330,87,10,,outlook.com,,0.221,1,3,1,1,4,4,4,2,1,2,3,1,2,1,2,,14,1,14,30,30,2,1,1,1,30,1,14,7,T,T,T,T,T,T,T,T,T
3000597,10237498,328.01,S,13188,288,150,amex,288,debit,191,87,10,,gmail.com,,0.354,3,4,2,4,2,4,2,3,1,2,1,2,3,4,78,7,1,,30,7,30,,7,7,1,,2,2,1,T,T,F,T,T,T,T,T,T
3000598,9630285,256.6,H,12226,326,150,visa,226,debit,191,87,10,,yahoo.com,,0.258,1,2,3,1,3,2,3,4,4,1,1,1,3,1,62,0,7,30,2,7,1,7,7,1,2,1,7,7,30,T,T,T,F,T,T,T,T,T
3000599,1516768,119.45,H,5535,135,150,visa,235,debit,299,87,10,,gmail.com,,0.168,4,2,2,4,3,1,3,4,3,4,1,1,1,3,-19,14,,1,1,2,14,14,30,2,7,,2,1,1,T,F,T,T,T,F,F,T,T
3000600,9329653,309.55,S,8941,541,150,mastercard,241,credit,191,87,10,,outlook.com,,0.176,4,2,4,3,1,1,2,2,1,1,1,4,3,4,87,0,,,30,2,2,1,7,14,7,1,,30,30,T,T,T,T,T,T,T,T,T
3000601,8331642,405.62,W,50001,101,150,mastercard,201,debit,204,87,10,,gmail.com,,0.502,3,2,4,1,3,3,2,2,3,2,4,2,3,4,56,1,,,,14,0,1,1,0,7,1,2,2,1,T,T,T,T,F,T,T,T,T
3000602,9047944,860.04,W,50001,101,150,mastercard,201,debit,204,87,10,,gmail.com,,0.455,2,3,1,1,4,1,3,3,3,4,1,3,1,3,81,1,30,,30,30,2,2,7,2,0,0,14,14,1,T,T,T,T,F,T,F,T,T
3000603,10240453,842.05,W,50001,101,150,discover,201,credit,204,87,10,,gmail.com,,0.523,3,4,1,4,4,2,2,2,3,4,2,1,4,1,98,7,1,,,0,30,30,,14,30,2,30,7,1,T,T,T,T,T,T,T,T,F
3000604,8560774,488.64,W,50001,101,150,discover,201,debit,204,87,10,,gmail.com,,0.568,1,1,1,1,1,3,4,1,1,2,2,4,1,2,65,2,,7,30,0,7,1,14,14,0,7,14,7,30,T,T,T,T,T,T,T,T,T
3000605,9813244,500.44,W,50002,102,150,visa,202,credit,204,87,10,,gmail.com,,0.534,4,2,2,4,2,3,4,3,1,4,2,1,2,1,95,7,14,7,14,,14,14,30,14,2,0,30,2,2,T,T,T,T,F,T,T,T,T
3000606,9767829,866.29,W,50002,102,150,visa,202,credit,204,87,10,,gmail.com,,0.53,3,4,2,3,2,1,1,4,2,2,1,1,2,3,98,,2,7,2,,,1,1,,7,30,7,7,,T,T,T,T,T,T,F,T,T
3000607,9195515,628.5,W,50002,102,150,amex,202,credit,204,87,10,,gmail.com,,0.591,1,1,2,4,4,4,2,4,2,3,4,1,4,2,101,1,,,,2,1,14,1,,30,0,0,0,14,F,F,T,F,T,T,T,T,T
3000608,9492067,639.84,W,50002,102,150,mastercard,202,debit,204,87,10,,gmail.com,,0.585,3,2,4,3,4,1,1,2,2,2,1,2,2,3,73,2,7,30,7,7,,,0,1,2,0,30,2,14,T,T,T,T,T,T,T,T,T
3000609,9301338,326.07,W,50003,103,150,discover,203,debit,204,87,10,,gmail.com,,0.564,4,1,3,2,4,4,3,3,3,3,2,1,2,2,78,2,30,14,1,2,14,14,,7,1,30,0,1,,F,T,T,T,T,T,T,T,T
3000610,9294692,678.78,W,50003,103,150,visa,203,debit,204,87,10,,gmail.com,,0.621,1,2,3,4,2,3,4,4,2,3,1,1,2,3,107,2,0,1,,0,14,0,0,,,14,30,0,2,T,T,T,T,T,F,F,T,T
3000611,9026470,570.26,W,50003,103,150,mastercard,203,debit,204,87,10,,gmail.com,,0.555,1,2,1,3,3,4,3,3,4,2,2,4,3,4,64,2,,0,7,30,2,0,1,1,,7,2,2,14,T,T,T,F,T,T,F,T,T
3000612,9887470,353.38,W,50004,104,150,visa,204,credit,204,87,10,,gmail.com,,0.621,4,4,2,1,1,1,1,4,3,3,4,1,2,3,58,7,0,7,2,0,0,2,7,2,14,7,7,14,2,T,T,F,T,T,T,T,T,T
3000613,8293148,447.87,W,50004,104,150,discover,204,credit,204,87,10,,gmail.com,,0.62,3,2,2,1,4,1,1,1,4,1,4,1,1,3,78,0,1,0,2,2,2,0,,2,2,,14,7,7,F,F,T,T,F,F,T,T,T
3000614,8669990,640.53,W,50004,104,150,mastercard,204,credit,204,87,10,,gmail.com,,0.473,4,3,2,4,1,4,4,2,1,4,2,3,4,2,76,14,7,30,30,1,1,,30,,14,,2,,14,T,F,T,T,T,F,T,F,T
3000615,8909455,894.62,W,50004,104,150,visa,204,credit,204,87,10,,gmail.com,,0.651,2,3,4,2,1,1,4,2,3,1,4,2,3,3,62,2,7,1,,14,14,30,14,7,0,0,2,30,30,T,T,T,T,T,T,T,T,T
3000616,10121783,734.58,W,50005,105,150,mastercard,205,credit,204,87,10,,gmail.com,,0.657,1,1,1,1,1,1,1,3,4,1,4,1,4,2,114,2,,2,,30,14,30,14,0,1,0,,1,0,T,T,T,T,T,T,T,T,T
3000617,10355089,811.62,W,50005,105,150,mastercard,205,credit,204,87,10,,gmail.com,,0.55,3,3,4,1,2,2,1,2,2,1,4,2,1,4,93,2,0,7,7,0,30,30,30,30,1,,0,1,1,T,T,F,T,T,T,T,T,T
3000618,9391813,560.73,W,50005,105,150,mastercard,205,credit,204,87,10,,gmail.com,,0.453,4,1,2,4,2,4,3,3,2,2,3,2,4,3,81,2,30,14,2,,1,,30,30,7,,30,30,14,T,T,T,F,T,T,T,T,T
3000619,8287298,724.52,W,50006,106,150,discover,206,debit,204,87,10,,gmail.com,,0.455,4,4,1,2,3,1,2,1,3,4,2,4,2,1,45,1,30,7,7,30,0,1,1,1,2,14,2,0,14,T,T,T,T,T,T,T,F,T
3000620,9896655,886.05,W,50006,106,150,mastercard,206,credit,204,87,10,,gmail.com,,0.629,4,1,2,4,2,3,4,4,4,1,1,2,3,3,54,,1,1,1,0,,0,14,0,2,7,1,0,30,T,T,T,T,T,T,T,F,F
3000621,8654500,323.59,W,50006,106,150,mastercard,206,debit,204,87,10,,gmail.com,,0.549,1,4,2,1,1,4,1,3,2,4,3,1,4,2,78,14,30,7,,1,30,7,2,0,1,14,30,30,2,T,T,F,T,T,T,T,T,T
3000622,9710345,726.0,W,50007,107,150,mastercard,207,debit,204,87,10,,gmail.com,,0.477,2,3,2,3,2,4,3,2,1,4,2,1,1,4,93,7,1,0,7,,,7,14,7,,14,7,30,30,T,T,F,T,F,T,T,T,T
3000623,9257853,561.54,W,50007,107,150,discover,207,credit,204,87,10,,gmail.com,,0.505,2,4,2,1,2,3,1,1,3,1,3,1,4,4,63,30,30,,1,0,2,,1,30,2,2,1,30,1,T,F,T,T,T,T,F,T,F
3000624,9975866,441.01,W,50007,107,150,amex,207,debit,204,87,10,,gmail.com,,0.643,1,1,1,3,2,3,3,4,2,4,4,2,4,1,115,0,7,2,14,14,0,1,0,2,2,,14,,14,T,T,T,T,T,T,T,T,T
3000625,9878460,520.79,W,50007,107,150,amex,207,credit,204,87,10,,gmail.com,,0.598,4,1,1,2,4,2,1,3,3,4,4,2,4,3,56,,,30,0,0,7,0,14,14,,2,14,14,7,T,T,T,T,T,F,T,T,T
3000626,10177178,657.07,W,50008,108,150,mastercard,208,debit,204,87,10,,gmail.com,,0.529,4,3,4,1,1,2,4,2,4,1,3,4,1,2,57,14,30,7,30,14,14,30,2,,1,14,2,30,30,F,T,T,T,T,T,T,T,T
3000627,9276612,330.69,W,50008,108,150,amex,208,credit,204,87,10,,gmail.com,,0.641,3,4,3,3,3,1,1,4,4,2,4,2,4,3,91,30,1,2,,7,,2,14,0,30,7,0,,30,T,T,T,T,T,T,T,T,T
3000628,10447425,722.43,W,50008,108,150,visa,208,credit,204,87,10,,gmail.com,,0.57,4,3,2,3,1,4,2,1,4,1,4,4,4,1,83,30,,1,2,30,0,30,30,0,7,14,14,1,7,T,T,T,T,T,T,T,T,T
3000629,9408253,361.41,W,60001,101,150,mastercard,201,credit,299,87,10,,anonymous.com,,0.426,2,3,3,1,3,4,2,3,1,2,2,2,2,3,86,7,0,2,7,,14,2,0,14,1,30,2,2,2,T,F,T,F,T,T,T,T,T
3000630,8476852,218.1,W,60001,101,150,visa,201,debit,299,87,10,,anonymous.com,,0.595,4,1,4,3,1,4,4,1,2,2,2,2,1,3,38,2,2,7,14,30,2,1,30,0,2,2,2,2,,T,T,T,T,T,F,T,T,T
3000631,9137328,320.55,W,60001,101,150,discover,201,debit,299,87,10,,anonymous.com,,0.508,1,2,2,4,4,2,4,1,2,2,2,1,4,3,84,30,0,7,0,7,,14,0,7,30,7,0,30,0,T,T,T,T,T,T,T,F,T
3000632,9479940,462.92,W,60002,102,150,mastercard,202,credit,299,87,10,,anonymous.com,,0.582,2,1,1,3,2,1,4,1,2,2,4,1,1,2,74,14,1,30,7,7,30,2,1,7,,0,2,2,14,T,F,T,T,T,T,T,T,T
3000633,8314155,205.57,W,60002,102,150,amex,202,debit,299,87,10,,anonymous.com,,0.532,3,4,4,1,4,1,4,3,4,2,3,3,2,3,45,1,7,14,7,30,2,7,7,14,14,2,0,7,0,T,T,T,T,T,T,T,T,T
3000634,8202185,329.88,W,60002,102,150,discover,202,credit,299,87,10,,anonymous.com,,0.521,1,4,1,1,3,2,4,1,4,1,3,4,4,1,90,1,0,30,,30,7,7,2,7,,14,,2,30,T,T,T,T,T,T,T,T,T
3000635,8761796,179.12,W,60003,103,150,visa,203,credit,299,87,10,,anonymous.com,,0.48,4,1,3,2,1,4,4,1,1,4,3,1,3,2,96,7,14,14,2,30,7,14,7,7,30,1,30,2,7,F,T,T,T,T,F,T,T,F
3000636,9144780,407.92,W,60003,103,150,mastercard,203,debit,299,87,10,,anonymous.com,,0.406,1,1,2,4,3,4,3,4,3,2,4,3,4,3,64,,,1,2,1,7,30,30,30,14,,30,2,30,F,F,T,T,T,T,T,T,T
3000637,10416023,182.52,W,60004,104,150,discover,204,credit,299,87,10,,anonymous.com,,0.58,1,4,1,3,3,4,1,4,3,1,3,3,4,1,73,2,14,14,0,14,0,1,,,2,14,7,1,2,T,T,T,T,T,T,T,T,T
3000638,8516205,417.7,W,60004,104,150,amex,204,credit,299,87,10,,anonymous.com,,0.463,4,3,2,2,1,2,3,4,1,2,1,4,2,3,38,,14,0,,0,1,1,30,,7,2,1,2,14,T,F,T,F,T,T,T,T,T
3000639,10376419,448.85,W,60005,105,150,visa,205,credit,299,87,10,,anonymous.com,,0.561,3,4,2,1,3,4,1,4,2,4,3,1,3,3,91,1,14,,1,7,7,,,7,14,14,14,30,14,T,T,T,T,T,F,T,T,T
3000640,10254433,415.47,W,60005,105,150,visa,205,credit,299,87,10,,anonymous.com,,0.593,4,2,4,3,1,2,3,4,2,1,1,2,3,3,83,2,7,14,1,7,30,,30,2,7,0,0,2,7,T,F,T,T,T,T,T,T,T
3000641,9504000,3.68,W,70001,101,150,mastercard,201,credit,330,87,10,,gmail.com,,0.4,2,4,1,4,2,3,3,4,3,4,2,1,1,2,107,0,1,14,30,0,7,14,,1,14,7,14,,,F,T,T,T,T,T,T,T,T
3000642,9504600,2.85,W,70001,101,150,mastercard,201,credit,330,87,10,,gmail.com,,0.437,4,1,3,3,4,3,2,2,3,4,1,3,2,1,64,0,30,1,,30,1,,14,14,14,,7,0,,T,T,T,F,T,T,T,T,F
3000643,9505200,8.84,W,70001,101,150,discover,201,credit,330,87,10,,gmail.com,,0.375,1,2,2,1,4,4,2,3,4,1,1,4,2,2,89,1,2,30,30,2,,,,,30,30,2,7,1,T,T,T,T,T,T,T,T,T
3000644,9505800,3.64,W,70001,101,150,amex,201,credit,330,87,10,,gmail.com,,0.418,1,3,2,3,1,2,3,3,3,3,4,2,4,4,70,0,2,0,0,7,7,14,14,,0,2,,14,7,T,T,T,T,T,T,T,T,T
3000645,9506400,5.87,W,70001,101,150,visa,201,debit,330,87,10,,gmail.com,,0.409,3,3,3,4,4,1,1,4,2,2,3,3,3,2,107,2,0,7,7,0,30,14,14,2,1,0,0,1,30,T,T,T,T,T,T,T,T,T
3000646,9507000,2.15,W,70001,101,150,amex,201,debit,330,87,10,,gmail.com,,0.395,2,4,3,2,3,4,4,1,2,4,4,2,4,1,89,7,2,14,7,30,14,2,7,30,14,30,2,2,7,T,T,F,T,T,T,F,T,T
3000647,9507600,6.51,W,70001,101,150,amex,201,debit,330,87,10,,gmail.com,,0.427,3,2,3,2,1,4,2,1,4,3,1,1,2,1,68,,2,7,2,30,2,2,1,0,,1,0,,,T,T,T,T,T,T,T,T,T
3000648,9508200,3.4,W,70001,101,150,visa,201,debit,330,87,10,,gmail.com,,0.361,2,4,2,3,1,3,1,2,1,1,3,2,3,4,52,2,14,14,0,30,0,2,,7,14,2,0,1,,T,T,T,T,T,T,T,T,T
3000649,9508800,2.63,W,70001,101,150,mastercard,201,credit,330,87,10,,gmail.com,,0.411,4,4,1,2,4,2,3,2,1,1,2,1,2,1,71,30,1,14,0,1,0,0,2,14,,2,14,0,1,T,T,T,T,T,F,T,T,T
3000650,9509400,7.48,W,70001,101,150,mastercard,201,debit,330,87,10,,gmail.com,,0.382,4,2,2,4,4,4,1,3,1,4,1,1,2,1,97,0,14,,,7,2,0,2,,,0,0,1,30,F,T,T,T,F,T,T,T,T
3000651,9510000,1.22,W,70001,101,150,discover,201,debit,330,87,10,,gmail.com,,0.449,2,1,4,2,1,4,1,2,4,1,1,1,3,4,81,0,1,,,14,14,7,,,1,0,7,7,,T,T,T,T,T,T,T,T,T
3000652,9510600,7.89,W,70001,101,150,discover,201,debit,330,87,10,,gmail.com,,0.377,3,1,4,2,2,2,2,3,2,1,4,3,4,3,110,30,14,30,14,14,1,14,30,1,1,7,2,14,30,T,T,T,F,F,T,T,F,F
3000653,9511200,6.94,W,70001,101,150,mastercard,201,debit,330,87,10,,gmail.com,,0.421,4,4,2,4,2,4,2,2,2,1,1,3,2,4,104,7,2,14,2,7,7,,2,14,7,30,7,30,2,T,F,T,F,T,T,F,T,T
3000654,9511800,3.66,W,70001,101,150,visa,201,credit,330,87,10,,gmail.com,,0.528,4,2,1,3,2,4,1,1,4,4,1,1,3,4,89,,1,7,0,0,14,14,1,7,30,30,0,,2,T,T,F,T,T,F,F,T,T
3000655,9512400,5.05,W,70001,101,150,amex,201,credit,330,87,10,,gmail.com,,0.401,3,3,3,4,4,1,1,2,1,1,1,4,2,2,56,,1,1,14,7,,14,7,2,30,1,30,0,30,T,T,T,T,T,T,T,T,T
3000656,9513000,8.54,W,70001,101,150,amex,201,debit,330,87,10,,gmail.com,,0.415,1,1,2,4,3,1,2,3,3,3,2,4,4,1,59,30,7,1,,7,14,2,30,30,14,2,30,0,2,T,T,T,T,T,T,T,F,T
3000657,9849600,7.68,W,70002,102,150,visa,202,credit,330,87,10,,gmail.com,,0.546,1,4,2,3,3,4,3,3,2,2,3,1,4,2,112,1,,1,7,2,30,14,14,7,30,0,30,30,,T,T,T,T,T,T,T,T,T
3000658,9850200,4.24,W,70002,102,150,amex,202,debit,330,87,10,,gmail.com,,0.365,2,3,3,2,2,2,4,2,4,3,4,4,1,2,79,1,7,2,7,2,30,7,30,7,0,,0,2,14,T,F,T,T,T,T,T,F,T
3000659,9850800,4.9,W,70002,102,150,mastercard,202,debit,330,87,10,,gmail.com,,0.465,4,3,3,2,3,4,2,3,2,2,4,4,3,4,109,0,0,7,14,14,0,30,1,2,1,1,2,0,1,F,T,F,T,T,T,T,T,T
3000660,9851400,4.86,W,70002,102,150,mastercard,202,credit,330,87,10,,gmail.com,,0.544,4,1,4,3,4,2,1,1,1,2,4,1,1,4,66,,1,7,14,,0,14,30,14,,30,7,30,30,F,T,T,T,T,T,T,T,T
3000661,9852000,5.75,W,70002,102,150,amex,202,credit,330,87,10,,gmail.com,,0.484,3,4,3,4,2,4,4,4,3,3,1,2,1,4,66,2,7,7,14,2,0,,,0,1,2,2,,1,T,T,T,T,T,T,T,T,T
3000662,9852600,2.0,W,70002,102,150,visa,202,credit,330,87,10,,gmail.com,,0.499,3,1,4,2,3,1,4,3,2,2,3,4,4,4,63,0,1,2,30,14,1,7,,30,14,14,0,0,30,T,T,T,T,T,T,T,T,T
3000663,9853200,4.94,W,70002,102,150,mastercard,202,credit,330,87,10,,gmail.com,,0.396,2,2,3,2,1,1,2,2,4,1,1,3,2,2,74,0,1,30,7,0,2,1,1,1,,1,30,0,30,T,T,T,T,T,T,T,T,T
3000664,9853800,6.17,W,70002,102,150,visa,202,credit,330,87,10,,gmail.com,,0.528,4,4,1,4,3,3,3,3,3,2,1,3,4,2,73,14,30,1,7,2,0,2,1,30,1,30,,7,1,T,F,T,T,T,T,T,T,T
3000665,9854400,2.77,W,70002,102,150,visa,202,credit,330,87,10,,gmail.com,,0.441,4,3,3,1,1,2,3,1,4,4,4,4,1,4,87,7,1,2,7,7,7,0,,2,,14,14,30,14,T,T,T,T,T,T,F,T,T
3000666,9855000,2.48,W,70002,102,150,discover,202,debit,330,87,10,,gmail.com,,0.379,3,3,3,1,2,3,3,3,4,3,4,3,2,1,63,0,14,7,1,0,0,1,30,,0,0,30,1,30,T,T,F,T,T,T,T,T,T
3000667,9855600,6.76,W,70002,102,150,visa,202,debit,330,87,10,,gmail.com,,0.515,1,1,3,4,4,1,4,2,2,4,3,3,4,2,75,7,14,2,14,2,30,2,0,7,7,,0,,,T,T,T,T,T,T,T,T,T
3000668,9856200,3.28,W,70002,102,150,mastercard,202,credit,330,87,10,,gmail.com,,0.5,1,3,2,1,3,4,4,3,1,2,4,3,4,4,62,14,14,,14,14,1,7,2,1,,2,2,0,14,T,T,T,T,T,T,T,T,T
3000669,9856800,2.2,W,70002,102,150,mastercard,202,credit,330,87,10,,gmail.com,,0.359,3,4,3,2,1,2,1,3,4,1,2,4,1,1,63,14,0,1,2,,2,7,14,2,7,7,0,2,14,T,T,T,T,T,T,T,T,T
3000670,9857400,4.41,W,70002,102,150,discover,202,debit,330,87,10,,gmail.com,,0.387,1,1,3,1,3,2,2,2,3,2,4,4,1,1,84,1,14,2,2,30,0,,,0,1,14,2,,,F,T,T,T,T,T,T,T,T
3000671,9858000,7.85,W,70002,102,150,visa,202,debit,330,87,10,,gmail.com,,0.369,4,3,1,3,3,1,1,2,4,4,1,4,4,1,54,0,14,0,30,2,14,1,14,,1,30,1,,,T,T,T,T,T,T,T,T,T
3000672,9858600,8.7,W,70002,102,150,amex,202,debit,330,87,10,,gmail.com,,0.394,1,2,4,1,4,4,3,3,4,2,4,3,1,4,77,0,0,30,1,7,,30,1,30,0,30,1,0,7,T,F,T,T,T,T,T,T,T
3000673,9331200,1250.0,W,80001,101,150,mastercard,201,debit,191,87,870,,hotmail.com,,0.58,2,2,1,2,3,3,4,2,1,4,2,2,1,3,107,30,2,14,7,14,30,30,14,30,14,,,0,,F,F,F,F,F,F,T,T,T
3000674,9331200,1250.0,W,80002,102,150,mastercard,202,credit,191,87,910,,hotmail.com,,0.58,1,1,4,3,1,1,3,3,4,1,1,4,1,3,56,,,14,,1,2,7,14,2,2,2,14,2,0,F,F,F,F,F,F,T,F,T
3000675,8640000,263.08,W,15000,100,150,discover,200,credit,204,87,10,,gmail.com,,0.55,2,3,1,3,2,1,3,3,4,4,4,2,3,2,98,,30,14,2,7,7,,7,14,0,14,,2,1,T,T,T,T,T,T,T,T,T
3000676,8985600,298.71,W,15000,100,150,discover,200,credit,204,87,10,,gmail.com,,0.55,1,1,4,4,2,4,4,1,2,3,2,3,4,4,102,30,0,0,7,2,7,1,,7,30,7,,30,2,T,T,T,T,F,T,T,T,T
